CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;INGLÉS - TOEFL / IELTS;Finlandia;Hanken Svenska Handelshögskolan (Finlandia);1;0;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;INGLÉS - TOEFL / IELTS;Holanda;Stenden University Of Applied Science (Holanda);0;0;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Padova (Italia);2;2;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);2;2;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Modena E Reggio Emilia (Italia);5;5;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'Tor Vergata' (Italia);3;3;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;0;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Universita Carlo Cattaneo - Liuc (Italia);2;2;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Siena (Italia);2;2;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Trento (Italia);2;0;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cassino (Italia);2;2;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;ITALIANO - B2 (Nivel avanzado);Italia;Università Cattolica Del Sacro Cuore Di Milano (Italia);4;2;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);3;3;27/09/2020
2019;ERASMUS;0410-Administración de empresas (programas generales);Facultad de Economía y Empresa;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);2;2;27/09/2020
